model,well_id,rmse,mae,n_rows,fold
XGBoost Optimized,76201745,20.70244165266751,15.732187740056265,5858,4
XGBoost Optimized,764072a5,10.06758870468454,8.06459581281283,4594,1
XGBoost Optimized,77b0d905,13.514947165290765,10.95721844398951,5923,5
XGBoost Optimized,77e4821c,91.59969660164242,82.25680062595579,6540,4
XGBoost Optimized,7850c72e,141.06126086153787,126.61516647148936,7712,5
XGBoost Optimized,78a4a386,42.983688557454165,37.3732990051134,6246,1
XGBoost Optimized,79507629,28.938123780065663,22.569241643186558,7320,1
XGBoost Optimized,796dbd4c,15.402920912086675,12.22829788871769,8069,3
XGBoost Optimized,7987f2f2,41.70549214897762,33.88368648412898,5714,2
XGBoost Optimized,7993a768,13.686669009299958,11.304021353279893,7047,4
XGBoost Optimized,7a5660b0,48.64071915291646,42.127806485186085,6936,4
XGBoost Optimized,7acda2df,19.67599940375576,17.534861873901463,4552,4
XGBoost Optimized,7b2c7b3c,21.175835405802708,17.807256170970106,4231,1
XGBoost Optimized,7b38844c,29.27090265805776,26.180259479627797,5197,3
XGBoost Optimized,7bb17b96,27.869420699373357,22.994522183368634,5295,1
XGBoost Optimized,7c607683,7.463847775348033,5.558109723164585,7001,3
XGBoost Optimized,7cbbd047,52.76126219002398,46.489240519145696,6790,4
XGBoost Optimized,7cd4bb31,6.901331780900972,5.457412785447318,7959,4
XGBoost Optimized,7d50373e,26.50220702015182,24.204254985370984,6494,1
XGBoost Optimized,7d57c75d,25.529980263435085,21.230974961109137,6147,5
XGBoost Optimized,7e208414,120.53725380957961,90.5502041104219,5732,3
XGBoost Optimized,7e721392,20.966839129024862,13.815220577716616,8301,4
XGBoost Optimized,7ff89f8f,21.913177681060684,13.315637072151127,9539,3
XGBoost Optimized,8050c789,30.878995409744203,19.638124857666988,4940,4
XGBoost Optimized,807f0298,50.305449079655844,45.66701545877673,5499,5
XGBoost Optimized,811f52b3,15.541504088445977,13.34166450498208,6674,1
XGBoost Optimized,81bf5923,16.10755805584253,12.33998657952947,6386,2
XGBoost Optimized,81fc01c6,22.071389812807592,16.98378326563509,7655,2
XGBoost Optimized,8255c867,12.48250905370918,9.190402845752105,5338,2
XGBoost Optimized,82aab6d2,34.69679213340562,31.033862478609375,7889,4
XGBoost Optimized,82fcf37c,5.379794105201115,4.443487905781127,7397,2
XGBoost Optimized,833af382,21.64509558769978,18.887084449681364,5377,5
XGBoost Optimized,8382f4b6,75.3739902883445,58.90861511742142,6680,5
XGBoost Optimized,84633df4,14.055909857283986,11.079830860944638,6719,1
XGBoost Optimized,8478df29,22.7490180578673,20.28376003097951,6698,4
XGBoost Optimized,84815d5a,51.842657853731325,48.12692487378204,5286,5
XGBoost Optimized,84c3b497,32.45993902116126,23.774818288759718,6887,4
XGBoost Optimized,85380836,7.269959255735639,5.795973251146716,8175,3
XGBoost Optimized,8612b37f,33.496161979605105,23.998839074206668,6807,3
XGBoost Optimized,861e71df,19.595886514955748,17.30508833197419,6284,1
XGBoost Optimized,86454a6f,102.55635015563914,87.87403756009624,9100,5
XGBoost Optimized,8648abae,128.9523830459628,119.21677493684264,6086,3
XGBoost Optimized,865033f8,6.882066573240603,5.114956473635272,5303,4
XGBoost Optimized,87695469,209.5837835309746,176.37913965001718,8654,1
XGBoost Optimized,877ed19c,627.8850121764092,568.7109691398617,5631,4
XGBoost Optimized,87aa3730,12.04891705657343,9.58253606840473,7293,5
XGBoost Optimized,884ecb5f,12.560577007713006,8.874841320112651,8054,1
XGBoost Optimized,8902c3f6,20.442021200919076,17.72854925235335,6533,2
XGBoost Optimized,896d15b9,98.11713156261858,86.40143431631712,5698,1
XGBoost Optimized,8995c945,33.03875023387755,28.395632766757004,8198,5
XGBoost Optimized,89969c7a,63.43436335188055,52.5305637998159,6317,2
XGBoost Optimized,89f1085d,97.3640437109078,81.9170794724141,7497,3
XGBoost Optimized,89f36adf,60.40103894310646,54.42874778085514,7041,2
XGBoost Optimized,89fdb2f2,13.109619202922428,10.904759027048268,3570,3
XGBoost Optimized,8a3da6d1,81.60992849673127,71.70574684367119,6334,1
XGBoost Optimized,8a89da23,19.58827486756525,16.478224005044943,5575,1
XGBoost Optimized,8a9c8932,26.3887777599267,22.447701118921547,6344,3
XGBoost Optimized,8ac2f237,30.16438344865031,25.314403361392902,6775,2
XGBoost Optimized,8b12bab6,12.92930105718398,10.584627020281113,6980,1
XGBoost Optimized,8b5be31b,26.569036548368807,15.388168032287709,7439,2
XGBoost Optimized,8b95d6d1,16.477406720798452,14.037574980910954,2783,5
XGBoost Optimized,8b9d8326,49.5801548865984,41.666129775081274,7832,5
XGBoost Optimized,8bb9c1e6,16.543899609260166,15.127748758715823,6382,1
XGBoost Optimized,8bda1a11,14.193304684838367,11.16136243466822,7438,3
XGBoost Optimized,8bfa881d,70.23940204464552,66.14499657710066,5843,1
XGBoost Optimized,8c167025,62.36396609530898,47.58264517323028,7113,4
XGBoost Optimized,8c8348e8,37.91527643944308,36.15486505554552,5581,2
XGBoost Optimized,8cc21f01,121.23690951742161,112.28428940024344,5806,4
XGBoost Optimized,8cc800b3,352.9378288039529,298.44073479599234,8091,5
XGBoost Optimized,8d5d46d7,16.1352516492002,12.84351760440972,7282,2
XGBoost Optimized,8d92cb49,27.165130424591393,24.465331962634203,4839,5
XGBoost Optimized,8f201368,6.182206119500393,4.60483580906483,8151,2
XGBoost Optimized,90386ee4,21.16042534328883,12.971600494614824,5304,2
XGBoost Optimized,91abc4c7,56.660670711235134,48.64057319591135,7787,3
XGBoost Optimized,91b301ce,35.15024189350452,27.863515115608873,8512,3
XGBoost Optimized,91db7070,303.55098447286076,286.62567758147344,5646,5
XGBoost Optimized,925a7cd1,26.496172542964846,21.30803697868606,6501,3
XGBoost Optimized,9283ae69,101.20786451215083,90.14276423285477,5118,2
XGBoost Optimized,9298ad5b,223.39319504958524,209.1960182349964,5807,1
XGBoost Optimized,9314ff13,30.215643684466468,25.31580371050279,4494,5
XGBoost Optimized,93209a3d,31.606858970893676,25.093386030505847,6300,1
XGBoost Optimized,939d9c34,125.0266365015734,109.10873908348437,6627,4
XGBoost Optimized,93f5d2e6,27.050544711261484,18.826835257626577,5171,5
XGBoost Optimized,940a48d9,22.258846348106783,18.03147709980889,5627,4
XGBoost Optimized,940e709a,125.49108500348137,113.05331111257277,4989,2
XGBoost Optimized,9426ec1e,40.1371118867351,34.862160177160206,3923,4
XGBoost Optimized,94467f50,69.85575636586361,59.74815709905194,5116,1
XGBoost Optimized,944f36b9,15.079040376217543,12.573398864695573,6035,2
XGBoost Optimized,94d813a4,20.394372818445238,15.662016350421073,6591,5
XGBoost Optimized,95b559e7,32.65072663146238,29.290254327363503,4638,4
XGBoost Optimized,95c8427f,9.197331011592583,7.1011819911734015,8051,3
XGBoost Optimized,96936c22,24.887064020061285,22.173753087790036,4997,5
XGBoost Optimized,96ae5806,343.4667236070793,322.5421315105295,11527,5
XGBoost Optimized,96b7eea1,35.329798838437476,30.993397479896643,6078,1
XGBoost Optimized,9719aa04,24.638914105398865,20.453025184030512,6665,1
XGBoost Optimized,974802e7,24.493733907004867,18.345597712742236,7537,3
XGBoost Optimized,97cd5bf9,13.200415753396724,10.173365036342945,5099,1
XGBoost Optimized,98177ced,29.841920174703855,26.447421483741966,6789,5
XGBoost Optimized,9896fc0b,24.982040163902013,19.32997048713052,5109,4
XGBoost Optimized,98bc6f66,13.121009896410749,10.63736957071739,7720,5
XGBoost Optimized,992c99e8,14.610095262181693,12.430728005610215,6740,2
XGBoost Optimized,992ce078,11.256578677429841,9.67813367403731,4661,1
XGBoost Optimized,99529c45,85.20299637909939,77.31399975093875,7591,4
XGBoost Optimized,995ff498,9.685347415595388,7.999136939978835,6127,3
XGBoost Optimized,999daf80,19.336537496710466,17.24700298193593,5439,2
XGBoost Optimized,9a6b0392,85.96945968078538,72.97405468346034,5802,3
XGBoost Optimized,9a8ae0d6,39.66722252300153,36.701995368339055,7835,1
XGBoost Optimized,9a95e33f,42.54195155842088,35.051034289365305,8156,4
XGBoost Optimized,9ab94eeb,141.74297638453245,120.89877740260107,6372,5
XGBoost Optimized,9ad5410a,29.007211005808074,24.53887568761956,5749,1
XGBoost Optimized,9ae248be,24.022600562345882,21.98622694402691,6655,2
XGBoost Optimized,9af1ffd0,14.732125769869734,11.372726689986598,5454,5
XGBoost Optimized,9b5b61c1,23.29105974339303,18.14884467580566,7215,1
XGBoost Optimized,9b9e3b49,277.26839848197795,250.27048425568194,6875,2
XGBoost Optimized,9bd2bba3,11.800341856293738,10.327149064768392,9092,3
XGBoost Optimized,9c211c53,66.09764417183722,35.49497275962724,8842,1
XGBoost Optimized,9c350a6a,319.19137720342593,297.82815040515925,7794,3
XGBoost Optimized,9c8375f7,8.38165707216381,7.120827784138055,5432,2
XGBoost Optimized,9d072e4c,70.74578909555235,55.88391000799882,6798,2
XGBoost Optimized,9d3ec64c,136.81322204834376,123.91851817272624,4937,5
XGBoost Optimized,9d4272e3,24.586031319649894,20.12248466876397,5771,3
XGBoost Optimized,9d5e14d4,9.874715074359642,7.158863670982459,6565,3
XGBoost Optimized,9da441ba,11.014889264266026,9.008747302150457,7283,2
XGBoost Optimized,9dede370,38.90400635538528,34.908055490373386,8057,5
XGBoost Optimized,9def2eb2,29.853890348365915,26.328026134072683,7750,1
XGBoost Optimized,9df1b1f9,123.63298177501203,119.26212094705332,6444,3
XGBoost Optimized,9dfff011,36.14705875799374,32.1764511457991,6067,1
XGBoost Optimized,9e3e364d,293.1379320426022,277.40209988003517,5809,2
XGBoost Optimized,9efc812e,18.18048003628902,12.798698981813487,6100,2
XGBoost Optimized,9f0c7bae,8.943743586424251,6.833694606667653,4040,5
XGBoost Optimized,9ffce529,11.146775793615655,8.873392772706067,6675,3
XGBoost Optimized,a0383629,104.1834121602462,90.44737238499266,7687,3
XGBoost Optimized,a056d01e,23.276105755132072,16.160149183701183,8292,2
XGBoost Optimized,a08d9e63,24.362149025471684,19.51562587156183,5199,4
XGBoost Optimized,a0b83014,41.51847596332906,37.39065939637,6873,5
XGBoost Optimized,a0e92ed6,175.4794074553774,159.5357214260783,6446,1
XGBoost Optimized,a15bc102,16.768823920897646,12.83201019406224,5124,1
XGBoost Optimized,a247e7cf,7.843799780248929,6.242830101604668,7237,4
XGBoost Optimized,a2e8e7f6,21.162630045622866,18.046049216599293,5812,2
XGBoost Optimized,a3518960,32.0746920982953,28.05943653237619,6992,4
XGBoost Optimized,a3f71395,14.306949906322602,9.690576388272413,7040,5
XGBoost Optimized,a4719920,22.60877530236022,20.534208368078843,7495,5
XGBoost Optimized,a48640d9,20.098213926271995,17.509828773866992,6586,5
XGBoost Optimized,a4cdbb0f,16.33676056224187,13.576489108272428,6759,1
XGBoost Optimized,a4f989c2,11.995034080006203,9.133116385562051,7024,4
XGBoost Optimized,a5aa7973,48.896512306484794,39.3020976483756,6449,2
XGBoost Optimized,a5e6f7dc,85.33098423907002,58.15562716865878,7331,5
XGBoost Optimized,a612d5a0,14.816871625692869,12.435583531555586,7160,4
XGBoost Optimized,a622ce4d,15.970752612010822,12.790536753798055,8047,4
XGBoost Optimized,a645da9a,55.98546563959479,47.44028317137142,6766,3
XGBoost Optimized,a692b17e,7.632617588483324,5.882360128951691,5409,4
XGBoost Optimized,a6b8ac67,8.866510459350664,6.088863268446258,7017,1
XGBoost Optimized,a6ed2eff,27.651698936765975,22.003870709438033,7054,2
XGBoost Optimized,a6f967fb,148.95222154707002,141.11676346745222,7032,3
XGBoost Optimized,a76db406,33.45398236695964,24.74042797386055,6451,3
XGBoost Optimized,a7744f5b,8.51680091197504,6.816791278876568,6017,5
XGBoost Optimized,a783cc24,122.97890479799334,96.94512811307263,3275,5
XGBoost Optimized,a79fd2e7,31.12694134992476,27.698697941362433,6327,5
XGBoost Optimized,a7fc3e6b,19.468061809404347,15.199537062215791,6378,1
XGBoost Optimized,a85bb86f,14.35068687509402,11.969675857843095,5100,5
XGBoost Optimized,a85e4bc3,34.05400233422936,18.128540778043178,5993,2
XGBoost Optimized,a87433c9,124.85645138265734,112.63364159894424,7460,5
XGBoost Optimized,a8ed028a,33.91247819586698,30.442455577761763,7310,3
XGBoost Optimized,a959858c,55.56047920121106,43.32927051965994,5770,4
XGBoost Optimized,a9c9b150,26.290763687250195,20.097105097300986,5826,4
XGBoost Optimized,aa95015b,12.27033615843861,9.750711810829273,5761,3
XGBoost Optimized,aaaf3c03,97.34084704853169,64.10740339301778,4728,5
XGBoost Optimized,aaeffccb,15.059525082723752,11.310613722470665,4586,3
XGBoost Optimized,ab112491,173.18344322645441,145.39132047358262,7178,2
XGBoost Optimized,ab18d3fc,66.35318103184474,35.477714558913746,7337,3
XGBoost Optimized,ab3ced07,23.513189514504568,19.822143808255532,6008,1
XGBoost Optimized,ab6fe95d,42.94192594497743,17.17506764905199,7424,3
XGBoost Optimized,ab94878e,16.63322991533463,13.375907074947788,7652,4
XGBoost Optimized,abf460d2,35.263889501559134,28.014138730513746,4763,3
XGBoost Optimized,ac6f01d5,88.46216535459422,62.421766665273466,6729,4
XGBoost Optimized,ad2133a8,21.555681382208007,15.863953160872015,7187,2
XGBoost Optimized,add9c322,24.281497827911053,19.0160330505979,5519,4
XGBoost Optimized,ae069086,11.167698070021581,8.746763502957576,6741,5
XGBoost Optimized,ae0784a8,110.87845277401023,95.37465537598122,9171,3
XGBoost Optimized,ae35f33a,94.77411778666009,87.26862935248867,6469,5
XGBoost Optimized,ae8959c3,29.458283293879152,24.113329335967006,6645,2
XGBoost Optimized,aed44918,92.37777997706236,88.42782568602316,4020,5
XGBoost Optimized,aee6393a,54.696214590906216,31.5934796837828,7146,5
XGBoost Optimized,af7a59ce,54.95199779127219,49.86567357101629,4330,5
XGBoost Optimized,aff4e561,9.633705906750818,7.680762899779794,7723,3
XGBoost Optimized,b04b58a3,84.30593726508111,72.82598771574405,5229,5
XGBoost Optimized,b0d42b0d,112.47499035975423,104.98115875584972,6357,1
XGBoost Optimized,b0f53bf4,182.35991019386776,171.13337207356633,4202,3
XGBoost Optimized,b19b0395,10.074858278151108,8.333494030972094,7196,3
XGBoost Optimized,b1efb8a4,38.43139887529805,33.13019835505663,7562,3
XGBoost Optimized,b32902c0,39.789705683531395,29.873992497984496,5737,2
XGBoost Optimized,b32e4903,10.939573707179985,8.863834410798436,7420,3
XGBoost Optimized,b3388334,36.79079887659523,32.79328648868813,7807,4
XGBoost Optimized,b37fd114,37.80758781904453,31.086310218360296,9786,4
XGBoost Optimized,b38e3116,15.718032277084026,12.965986983750378,7954,1
XGBoost Optimized,b4d8dd4f,18.162116644222035,13.482194434601988,5909,3
XGBoost Optimized,b4f37e6e,28.339062742199772,21.524621990650623,4499,4
XGBoost Optimized,b56bc0aa,7.4684564117331975,5.45280115605229,7431,4
XGBoost Optimized,b585b4fa,18.90078116827569,16.90471127349362,5999,3
XGBoost Optimized,b5aa9634,9.095980744917899,6.721962931933793,8747,5
XGBoost Optimized,b7974e66,11.693180914250279,9.893507229558976,7170,4
XGBoost Optimized,b7cdcecb,15.491417097287945,11.03289527456532,7620,2
XGBoost Optimized,b7fea9ef,23.893135409951068,18.660714510930507,5575,5
XGBoost Optimized,b85f7b06,453.9201948074119,416.1240108082706,5453,4
XGBoost Optimized,b881d27e,21.24194571923976,12.760495566887036,5442,3
XGBoost Optimized,b8c49c1a,23.1061665498494,18.331493762741836,6254,2
XGBoost Optimized,b95e7121,15.26356442430546,12.721371108348848,7492,3
XGBoost Optimized,b977be4a,10.709608661910563,7.90203275100067,7495,2
XGBoost Optimized,ba48188d,75.7822967654693,72.59645774981917,5534,3
XGBoost Optimized,bb2cdd83,11.367645184005319,9.838026995531873,5665,3
XGBoost Optimized,bb337fa0,28.63042314162935,23.53354308190582,8216,1
XGBoost Optimized,bb682ebd,31.778372950654372,25.998323065513823,5931,2
XGBoost Optimized,bc4381e2,16.71462929396664,13.95420801561354,6885,2
XGBoost Optimized,bcebcc5f,7.411252148736877,4.918797514735725,7889,3
XGBoost Optimized,bd2c2f34,50.1424735119277,37.31483886592687,11621,4
XGBoost Optimized,bd4ae5da,80.92852609465133,56.47416638192438,6905,4
XGBoost Optimized,bd6f0e19,8.340885272034333,6.623413247555239,6979,3
XGBoost Optimized,bd8f847e,19.05221178965163,15.792184887802405,6161,2
XGBoost Optimized,be063506,11.626460012798645,8.997619517271351,6539,5
XGBoost Optimized,be35c8f2,115.85806035440764,98.60421929308676,5898,2
XGBoost Optimized,be83e781,31.698310055257252,26.347386550264208,4776,2
XGBoost Optimized,beda8696,8.841691996898174,6.533778750754613,7868,1
XGBoost Optimized,bf39bc20,10.370866310296712,8.899273206855444,5047,5
XGBoost Optimized,bf70b410,14.987381115839181,12.408870727539128,8000,3
XGBoost Optimized,bffe3082,435.30162413224934,412.7299646882829,7186,5
XGBoost Optimized,c03b9305,30.789138765946518,24.10389354036191,6067,5
XGBoost Optimized,c03d4aed,14.979033977849358,12.97880654411773,6375,2
XGBoost Optimized,c03fba65,86.00766827067774,78.27616440564901,5669,4
XGBoost Optimized,c07fd0cd,31.23516121239808,25.588549845950606,6035,4
XGBoost Optimized,c1708b88,63.5118222949459,60.59789532624043,7960,5
XGBoost Optimized,c1d046f4,27.892732016673712,21.27538937694276,6917,2
XGBoost Optimized,c2717d4f,58.75145218976683,50.615350475157015,6682,2
XGBoost Optimized,c2c4db09,21.661501162589516,17.250140940445586,7851,4
XGBoost Optimized,c2c6fc71,21.893015922983352,18.825927385287,8840,2
XGBoost Optimized,c36625df,103.33862253127495,82.39573982637815,6386,5
XGBoost Optimized,c3957531,23.2040458905303,19.14769297542733,7254,5
XGBoost Optimized,c42fe306,27.890685128821605,20.509616872686127,7023,5
XGBoost Optimized,c43812e2,32.15506277846949,24.277967780534485,7293,4
XGBoost Optimized,c472c0b5,26.337944650511528,22.47398746500656,4867,5
XGBoost Optimized,c47e0767,17.62658433171624,15.171235416410386,6099,1
XGBoost Optimized,c50b42f6,10.351650542028791,7.484472222222241,7920,2
XGBoost Optimized,c593337f,292.34803754983193,283.3231158791969,7118,3
XGBoost Optimized,c59b6c4a,14.684181706894908,10.386234359291166,7460,5
XGBoost Optimized,c66be2b8,129.19555463014837,104.31179465346598,6207,5
XGBoost Optimized,c6797dd7,28.35606736726006,26.277093677857717,6281,2
XGBoost Optimized,c6b782a4,8.27988589284053,6.291750087780906,6675,4
XGBoost Optimized,c6c96179,59.22092964201134,51.91271582148839,5813,1
XGBoost Optimized,c70c0e01,42.24101586888842,35.27288216371567,6057,2
XGBoost Optimized,c84c65be,214.31058755548693,187.2848468695083,10243,1
XGBoost Optimized,c8d9680c,423.1251252586213,385.4210066327026,7741,2
XGBoost Optimized,c908edd0,44.575744718512006,42.25516843569458,6751,2
XGBoost Optimized,c9578d27,13.132181077551824,10.271715374072947,6202,5
XGBoost Optimized,c96c018a,7.0820523602989764,5.634402988263429,7679,4
XGBoost Optimized,c99f9fae,70.16403058613169,64.14047069056035,8394,4
XGBoost Optimized,c9e6734f,30.741936837712057,25.76036078389178,6388,5
XGBoost Optimized,c9e980e8,27.596305072033513,21.754292689286466,6262,3
XGBoost Optimized,c9fedcf3,18.40156832217562,14.082616812620003,5210,3
XGBoost Optimized,cad13e8f,18.431641256731414,11.314260913149969,6866,3
XGBoost Optimized,cb34231f,22.24648039731023,20.03299664509834,7510,1
XGBoost Optimized,cb879f40,384.94205318199914,353.4982764067243,7904,4
