well_id,n_typewell_rows,n_horizontal_rows,n_known_rows,n_prediction_rows,prediction_fraction,prediction_md_start,prediction_md_end,prediction_md_horizon,known_tvt_min,known_tvt_max,known_tvt_range,last_known_tvt,prediction_tvt_min,prediction_tvt_max,prediction_tvt_range,prediction_tvt_std,prediction_tvt_change,prediction_gr_mean,prediction_gr_std,prediction_gr_range,prediction_gr_missing_fraction,typewell_tvt_min,typewell_tvt_max,typewell_tvt_range,typewell_gr_mean,typewell_gr_std,gr_mean_difference,formation_marker_count,formation_marker_coverage,Bias_Formation_Marker_Baseline,Bias_Last_Known_TVT,Bias_Linear_Extrapolation_10,Bias_Linear_Extrapolation_100,Bias_Linear_Extrapolation_50,Bias_Z_to_TVT_Linear_Model,MAE_Formation_Marker_Baseline,MAE_Last_Known_TVT,MAE_Linear_Extrapolation_10,MAE_Linear_Extrapolation_100,MAE_Linear_Extrapolation_50,MAE_Z_to_TVT_Linear_Model,RMSE_Formation_Marker_Baseline,RMSE_Last_Known_TVT,RMSE_Linear_Extrapolation_10,RMSE_Linear_Extrapolation_100,RMSE_Linear_Extrapolation_50,RMSE_Z_to_TVT_Linear_Model,best_baseline_rmse,best_baseline_model,difficulty_group
ec0d597b_,990,6452,1836,4616,0.7154370737755734,12014.0,16629.0,4615.0,10100.76,10941.75,840.9899999999998,10936.98,10927.69,10971.97,44.279999999998836,12.735107227101611,-9.289999999999054,80.32705647351838,10.277190487640581,86.67996458219196,0.06737435008665511,10089.18,11077.56,988.3799999999992,89.14072727272726,28.399431787640275,8.813670799208879,27696,1.0,820.019335124343,-10.40349436741826,-6.206221640172176,-15.054571235155493,-14.222357512759077,78.27258922793482,820.019335124343,10.93068240901264,9.125431503076092,15.054571235155493,14.239885480615229,78.27258922793482,868.6646806950043,16.44325138720608,13.474216595579446,20.583411067320213,19.799257503171326,81.85533343963395,13.474216595579446,RMSE_Linear_Extrapolation_10,Moderate
ec13af42_,1977,7362,1900,5462,0.7419179570768812,13334.0,18795.0,5461.0,11391.240000000002,12214.44,823.1999999999989,12212.5,12205.990000000002,12235.6,29.609999999998763,8.793322207682285,-5.649999999999636,91.19068799359485,15.521428368937316,110.38253538980925,0.5510801904064445,11378.95,12366.95,988.0,92.42025796661609,27.454200597533593,1.229569973021242,32772,1.0,556.604518856493,-6.453053826437364,96.18512799241682,33.69417749673047,86.17398026704716,66.00675878674237,556.604518856493,8.270241669718104,96.50800705768245,37.16420510476042,86.69498871102867,66.00675878674237,663.4340751947891,10.906432170405786,117.10336821269652,45.73367643333118,105.59805403846995,76.82398999042631,10.906432170405786,RMSE_Last_Known_TVT,Moderate
ecdab904_,1006,8176,2029,6147,0.7518346379647749,13363.0,19509.0,6146.0,11232.98,12196.21,963.2299999999996,12169.8,12169.8,12200.23,30.43000000000029,7.653691851356235,21.579999999999927,67.44474087233621,9.413353737163161,52.148511385579916,0.07027818448023426,11782.62,12285.1,502.47999999999956,63.92459244532803,19.94089088622225,3.5201484270081806,36882,1.0,2454.4206269347105,-15.088495200911888,-18.069343687700076,-39.181719563316776,-36.40500612527702,-141.4672581773711,2454.4206269347105,15.088495200911888,18.069343687700076,39.181719563316776,36.40500612527702,141.4672581773711,2749.114511707661,16.918396989500764,19.506877084226648,41.550944532753725,38.49130778857293,157.69078342620097,16.918396989500764,RMSE_Last_Known_TVT,Difficult
ecdaf714_,1714,8240,1648,6592,0.8,11914.0,18505.0,6591.0,10301.070000000002,11040.14,739.0699999999979,11013.31,11008.25,11040.11,31.860000000000582,10.038803062934294,21.390000000001237,76.92120182061444,9.763722235322897,65.31094653630932,0.043234223300970875,10288.91,11145.28,856.3700000000008,76.45087514585764,25.865970123737462,0.4703266747568051,39552,1.0,1735.562743688202,-11.615412621359862,-132.087503529993,-121.89970638069599,-125.07674779549804,-183.50363188961794,1735.562743688202,12.174802791262628,132.10015715973742,121.92195835756237,125.09577772125466,183.50363188961794,1930.5190990106078,15.351875762973165,151.26834701454968,139.5315188795219,143.19115401334867,202.5576640867108,15.351875762973165,RMSE_Last_Known_TVT,Difficult
ed6436d6_,2234,5027,2082,2945,0.585836482991844,13280.0,16224.0,2944.0,11262.92,12230.97,968.0499999999993,12230.94,12229.03,12234.36,5.329999999999927,1.0917897019841736,1.3999999999996362,104.67746788572605,17.8870390331848,89.80575641962179,0.03395585738539898,11250.45,12366.95,1116.5,93.26729185317815,26.071797238539574,11.410176032547895,17670,1.0,773.992715286214,-1.1936672325972453,2.645060041102594,-1.5074476106200707,-2.6097277367902967,-57.90720273252728,773.992715286214,1.465979626485282,2.9927867890098723,1.734744128389472,2.7020872899435493,57.90720273252728,859.38907127347,1.6175417954726792,3.4334578885051967,1.8983428313578312,3.0253444776184164,63.35369062564583,1.6175417954726792,RMSE_Last_Known_TVT,Easy
ed6e6e54_,2460,7385,1337,6048,0.818957345971564,13120.0,19167.0,6047.0,11554.64,11954.89,400.25,11946.18,11937.05,11980.11,43.06000000000131,10.53651487556688,0.4099999999998545,62.56466223699003,9.811427359420373,64.94404839518711,0.08349867724867725,11542.2,12156.95,614.75,69.53667886178862,27.106172081859793,6.972016624798584,36288,1.0,711.1853716111654,-5.643488756613606,-45.78685239427207,-95.98701881962715,-66.74347195002609,-109.84693865408043,711.1853716111654,7.716259920634858,45.78686682428649,95.98701881962715,66.74347195002609,109.84693865408043,795.7852587908574,11.951935194527213,53.21884623028606,110.64316428819481,77.09315531094022,122.61585933293175,11.951935194527213,RMSE_Last_Known_TVT,Moderate
edf885a3_,1775,4863,1746,3117,0.6409623689080814,13417.0,16533.0,3116.0,11492.490000000002,12281.66,789.1699999999983,12280.14,12276.18,12301.04,24.860000000000582,8.525321775365843,-3.0799999999999272,89.40927142755574,16.852181446146396,124.76228068470925,0.1206288097529676,11479.95,12366.95,887.0,91.84138591549296,28.886642889478622,2.432114487937227,18702,1.0,1330.8937243163089,-8.85183188963819,-26.709468252659583,-23.42270521698171,-26.466098876487102,-70.96920365052888,1330.8937243163089,9.82893166506286,26.709468252659583,23.42283636595799,26.466098876487102,70.96920365052888,1452.9813564360734,12.288723348140039,29.01247597977115,25.509830289207475,28.750578400828765,76.74043582798396,12.288723348140039,RMSE_Last_Known_TVT,Moderate
ee0300f7_,1958,6161,1617,4544,0.7375426067196884,13442.0,17985.0,4543.0,11687.09,12528.47,841.3799999999992,12528.47,12528.490000000002,12565.05,36.55999999999767,7.432480967531019,34.960000000000946,86.52463481835386,15.105372588903755,89.14524217900717,0.3686179577464789,11674.59,12652.570000000002,977.9800000000014,93.03899897854953,30.973962829220554,6.514364160195669,27264,1.0,-555.3360719682106,-24.581472271127545,11.77852772856619,5.348027728921152,7.939557740800982,67.55897882739053,555.3360719682106,24.581472271127545,16.18888072159904,11.695198777224823,13.440282487202898,67.55897882739053,570.2608886369751,25.680311432467565,19.605166347405987,13.282742686521448,15.715126307641645,71.5981465509579,13.282742686521448,RMSE_Linear_Extrapolation_100,Moderate
ee288beb_,1447,6190,1552,4638,0.7492730210016155,11672.0,16309.0,4637.0,10411.87,11033.84,621.9699999999993,11020.51,11006.42,11066.17,59.75,19.78237426652656,45.659999999999854,120.4797719588343,20.975960056570546,159.18525451446098,0.32621819749892195,10399.45,11122.45,723.0,113.1328196268141,46.18712512351903,7.346952332020209,27828,1.0,615.0944827720359,-19.136455368693348,-188.3896674902793,-170.8517978529645,-194.64436053070938,88.0497411984715,615.0944827720359,24.19557999137557,188.3896674902793,170.85421323072478,194.64436053070938,88.0497411984715,649.6115633601403,27.522025330807587,221.72447103349603,201.49151150607938,228.9410634669928,92.60289280828245,27.522025330807587,RMSE_Last_Known_TVT,Difficult
ee4aecac_,1115,6596,1331,5265,0.7982110369921165,12502.0,17766.0,5264.0,11326.52,11753.39,426.869999999999,11746.45,11746.47,11766.89,20.420000000000073,3.861707961658182,20.43999999999869,82.58736154415851,11.937698321429163,79.39993873078487,0.17834757834757833,11314.45,11871.45,557.0,78.53148878923767,24.782309653242592,4.055872754920841,31590,1.0,299.00137979331987,-10.063441595440993,42.59655840369249,-19.313463677590534,-32.46764807802265,73.19218231188256,299.00137979331987,10.063441595440993,42.60096486143272,19.313463677590534,32.46764807802265,73.19218231188256,352.2513291061622,10.778813139095936,51.346683155261765,20.903696302169728,35.861495496028574,85.21404884610597,10.778813139095936,RMSE_Last_Known_TVT,Moderate
eeda36f5_,1254,6198,1401,4797,0.7739593417231365,13798.0,18594.0,4796.0,12367.58,12845.96,478.3799999999992,12811.97,12804.21,12817.41,13.200000000000728,3.2492857397686263,-4.619999999998981,92.75497170051301,18.06249668906835,118.28741023059118,0.03731498853450073,12355.45,12981.95,626.5,73.62428229665072,21.18429732315593,19.13068940386229,28782,1.0,549.1000071383339,4.400750469042365,-81.38167377379028,-75.00075124111912,-80.31822095951117,108.7089308815962,549.1000071383339,4.9932916406080565,81.38189512425541,75.00395837459043,80.31875827152163,108.7089308815962,596.549114379585,5.470124457464137,94.65078026187152,87.28762108657892,93.42357721656947,117.32004779809068,5.470124457464137,RMSE_Last_Known_TVT,Easy
eeed308d_,1718,5503,1604,3899,0.70852262402326,12184.0,16082.0,3898.0,10520.17,11195.86,675.6900000000005,11191.81,11185.35,11207.76,22.409999999999854,8.792778064640183,9.69000000000051,91.13970610367458,14.723636381532899,94.95073452578663,0.565016670941267,10507.95,11366.45,858.5,79.82397555296856,27.495603157235568,11.315730550706022,23394,1.0,1028.6788007684945,-4.074988458579796,-12.820443004341778,-9.507724732184293,-4.346537078017302,80.67966354804338,1028.6788007684945,8.568084124134419,14.20669309171954,11.756046192140092,8.71598548215855,80.67966354804338,1131.6652827327323,9.69013148078532,18.55245958284043,15.013014162539676,9.929887505196616,87.8476264058244,9.69013148078532,RMSE_Last_Known_TVT,Moderate
ef04658e_,1847,5664,1560,4104,0.7245762711864406,11833.0,15936.0,4103.0,9970.94,10775.26,804.3199999999997,10775.26,10775.27,10804.51,29.23999999999978,7.853205658482212,18.409999999999854,73.10586254900737,13.125556415899148,78.62848714462764,0.1695906432748538,9958.67,10881.6,922.9300000000003,84.01674607471575,25.315325369450896,10.910883525708385,24624,1.0,612.5399159668701,-13.303542884990184,7.2214571157547915,5.971359605261919,5.54693250514902,-103.41524497461616,612.5399159668701,13.303542884990184,7.791569201444709,6.691319563245586,6.324953632666857,103.41524497461616,691.0096735382132,15.448044048107809,9.783301531454205,8.502635463371448,8.08031465628667,114.34455091265473,8.08031465628667,RMSE_Linear_Extrapolation_50,Moderate
ef8e3ed0_,1333,6637,1413,5224,0.7871026065993671,13069.0,18292.0,5223.0,11625.59,12120.11,494.52000000000044,12120.11,12097.7,12130.58,32.8799999999992,8.702853932655165,-15.510000000000218,90.92003787411338,10.977797001926703,72.75734697574468,0.4971286370597244,11613.45,12279.45,666.0,77.90894223555888,25.509800501533565,13.011095638554494,31344,1.0,770.8549193431109,11.766931470138282,15.566931470525667,46.931824209438574,28.803065923832232,-78.68218188692607,770.8549193431109,13.025013399694098,16.272690206379163,46.931824209438574,28.803065923832232,78.68218188692607,893.1530959687373,14.635089490374893,18.301991100755743,52.93672457466486,32.50047098944056,90.66413298943046,14.635089490374893,RMSE_Last_Known_TVT,Difficult
efde6ac3_,1625,6220,1661,4559,0.7329581993569132,11990.0,16548.0,4558.0,10221.56,10922.18,700.6200000000008,10911.490000000002,10885.990000000002,10912.71,26.719999999997526,7.0070846619262035,-18.840000000001965,87.3310590825702,10.989662476474786,60.54149936022494,0.4073261680193025,10209.33,11021.27,811.9400000000005,85.58785230769232,36.14772850896006,1.7432067748778906,27354,1.0,1024.5749445089264,7.416198727792634,-101.05652854527662,-127.9393224243349,-109.75992612213173,106.83385383807115,1024.5749445089264,7.4741412590493725,101.116199392817,127.95930751573285,109.80378209105153,106.83385383807115,1159.9351329625533,10.202375669006345,117.04687121784299,148.05590583658758,127.08450519056638,118.64912131643278,10.202375669006345,RMSE_Last_Known_TVT,Moderate
efe96181_,1989,5464,1452,4012,0.7342606149341142,11549.0,15560.0,4011.0,9900.02,10804.63,904.6099999999988,10791.62,10761.23,10791.59,30.360000000000582,5.284519477078668,-26.980000000001382,84.15273515691219,19.983558238783832,95.37174508371719,0.1719840478564307,9887.67,10881.6,993.9300000000003,87.67576168929111,28.204279470823753,3.523026532378921,24072,1.0,-973.5998252955778,27.02787138584314,-47.75985588630195,-57.74058300959377,-46.6263355769175,121.86067933186769,973.5998252955778,27.02787138584314,50.10190383341382,59.42550861307174,49.05481002440554,121.86067933186769,1041.3984310119235,27.539517372291407,63.00129930614361,74.33422550625212,61.718684084046274,133.36578125236733,27.539517372291407,RMSE_Last_Known_TVT,Difficult
f0188a48_,2061,6139,1969,4170,0.6792637237335071,12552.0,16721.0,4169.0,10574.37,11415.53,841.1599999999999,11404.72,11390.14,11418.03,27.890000000001237,5.88090656936147,5.170000000000073,91.90758045378372,19.70762035373364,158.1681724673794,0.01342925659472422,10561.95,11591.95,1030.0,85.85993692382338,29.57339578897163,6.0476435299603395,25020,1.0,1450.8877685263471,1.270954436450045,-103.00404556368035,-89.00047307629308,-101.55195672805442,149.34361388747348,1450.8877685263471,4.850844124699986,103.00644844137791,89.09572401105558,101.55838543478872,149.34361388747348,1569.5523030379693,6.015986492439641,120.34198207902267,104.19634240133016,118.66747821012461,160.1113786031298,6.015986492439641,RMSE_Last_Known_TVT,Easy
f021b650_,1006,5610,1871,3739,0.6664884135472371,13419.0,17157.0,3738.0,11231.84,12135.13,903.289999999999,12134.52,12123.09,12135.47,12.3799999999992,3.5962331250405435,0.9499999999989086,72.9385491296541,15.97739075074492,83.8766569669973,0.3944905054827494,11782.62,12285.1,502.47999999999956,63.92459244532803,19.94089088622225,9.013956684326075,22434,1.0,782.9348713515062,5.634982615672943,25.354982615453945,38.00881759921812,36.18983975846571,-135.79905747530003,782.9348713515062,5.649649638941174,25.354982615453945,38.00881759921812,36.18983975846571,135.79905747530003,879.8797979772303,6.684494210561717,27.722361794611793,42.179795350033565,40.09472683184337,148.69746778522006,6.684494210561717,RMSE_Last_Known_TVT,Moderate
f03f10fe_,1566,5823,1678,4145,0.7118323888030225,12202.0,16346.0,4144.0,10596.12,11233.62,637.5,11208.85,11188.87,11213.64,24.769999999998618,6.599216959936873,-5.960000000000946,77.89073864827883,14.62453349283343,98.6341611199455,0.2287092882991556,10583.95,11366.45,782.5,75.929687100894,25.621290272691088,1.9610515473848267,24870,1.0,677.7820495908395,6.66522074788924,-81.90841561572202,-68.88502479669317,-80.11608393404875,66.31712786012864,677.7820495908395,7.747252110977197,81.90846562120508,68.89997606662348,80.1164528249006,66.31712786012864,733.9690783133995,9.378929872264584,98.19998564344051,83.2258713538638,96.13801869990205,71.37116064231154,9.378929872264584,RMSE_Last_Known_TVT,Moderate
f053a1b9_,1821,5952,1844,4108,0.6901881720430108,13410.0,17517.0,4107.0,11469.13,12278.75,809.6200000000008,12275.3,12255.9,12277.37,21.470000000001164,4.734706594052091,-12.670000000000073,89.19701999645547,9.407160242248986,66.62238819841485,0.23369036027263876,11456.95,12366.95,910.0,92.08029654036244,28.56102456106835,2.883276543906973,24648,1.0,464.6147205934248,8.840516066211386,-67.11372635769443,-66.38648390379853,-68.42644191698483,-60.239831129274684,476.4868166969231,8.944654333007962,67.11375394613975,66.38653683058098,68.42644922039304,60.239831129274684,603.6475739797214,10.028295659116962,79.30561241339957,78.46775371075914,80.81809338964368,70.62975216665632,10.028295659116962,RMSE_Last_Known_TVT,Moderate
f074d277_,2878,3868,1415,2453,0.6341778697001034,13364.0,15816.0,2452.0,11450.22,12010.88,560.6599999999999,12010.52,12007.81,12031.84,24.030000000000655,6.574726580984251,12.0,91.0236040414927,11.810480479840411,102.04355160754133,0.27435792906644924,11437.7,12156.95,719.25,75.2904273801251,28.937831491073116,15.733176661367608,14718,1.0,276.8746260308422,-10.263094170403269,-9.073275987785086,-13.51020812182164,-11.12096307798838,-102.01269456675668,276.8746260308422,10.561748878923515,9.452162249562024,13.629630198426987,11.366474592270794,102.01269456675668,305.22244445439014,12.187719616802815,11.009796194185592,15.566572259535313,13.060769841705557,108.17812741655402,11.009796194185592,RMSE_Linear_Extrapolation_10,Moderate
f07d7037_,2235,7688,2125,5563,0.7235952133194589,13401.0,18963.0,5562.0,11174.85,12126.0,951.1499999999996,12125.35,12124.27,12140.65,16.3799999999992,3.687806863160715,15.299999999999272,86.6289777354076,8.549966808803546,55.32385978819097,0.043321948588890886,11162.45,12279.45,1117.0,90.35160178970918,25.645692559398846,3.7226240543015763,33378,1.0,1074.6539972245225,-6.526395829588105,-25.24166855634986,-23.204707020705378,-25.636364617066736,-90.65653473897078,1074.6539972245225,6.607797950745775,25.2416718900645,23.20472755882966,25.636367338701863,90.65653473897078,1210.8089323149698,7.4960867974462735,28.71850458311955,26.378197393976855,29.172196097107324,99.87664668479928,7.4960867974462735,RMSE_Last_Known_TVT,Moderate
f08774c3_,2025,5645,1745,3900,0.6908768821966342,13130.0,17029.0,3899.0,11203.490000000002,12049.570000000002,846.0799999999999,12038.4,12023.9,12060.63,36.72999999999956,11.415610470848833,22.229999999999563,92.46500804552443,19.1353071903544,221.38464714447585,0.0758974358974359,11190.95,12202.95,1012.0,95.63734320987655,34.961562563346405,3.17233516435212,23400,1.0,496.59796227753714,0.8500641025636091,5.223912588486238,0.751749071094835,5.3579903929917805,-106.1467420018266,496.59796227753714,10.447238461538399,9.60131358180279,10.46977457821909,9.580182067548325,106.1467420018266,573.4093044940414,11.44575716149874,10.960830539980236,11.481975356048325,10.982372669311157,117.83908585697455,10.960830539980236,RMSE_Linear_Extrapolation_10,Moderate
f140c2fa_,2126,6024,1942,4082,0.6776228419654714,13415.0,17496.0,4081.0,11152.570000000002,12058.27,905.6999999999989,12058.27,12036.12,12058.79,22.670000000000073,6.472676767190811,-21.890000000001237,94.49018941735801,14.551831631649742,114.25588571203934,0.21362077413032826,11140.45,12202.95,1062.5,97.16309971777987,34.80607562564065,2.6729103004218615,24492,1.0,678.3724517160118,11.637675159235965,55.43712970392995,68.6018340250869,65.72345571150737,-105.53993725031926,678.3724517160118,11.689933855953214,55.43712970392995,68.6018340250869,65.72345571150737,105.53993725031926,733.8000112396143,13.3161842942989,63.537302720081186,78.72005223074792,75.39983508386531,112.70833152015071,13.3161842942989,RMSE_Last_Known_TVT,Moderate
